timestamp,value
2024-07-28 17:28:40,48.474198
2024-07-28 17:28:41,42.3206775
2024-07-28 17:28:42,42.3206775
2024-07-28 17:28:43,44.22099933333334
2024-07-28 17:28:44,43.89584425
2024-07-28 17:28:45,43.89584425
2024-07-28 17:28:46,41.7405584
2024-07-28 17:28:47,41.7405584
2024-07-28 17:28:48,40.992682
2024-07-28 17:28:49,41.183058
2024-07-28 17:28:50,41.183058
2024-07-28 17:28:51,39.832648625
2024-07-28 17:28:52,39.98009455555556
2024-07-28 17:28:53,39.98009455555556
2024-07-28 17:28:54,39.0530278
2024-07-28 17:28:55,39.0530278
2024-07-28 17:28:56,38.25822018181818
2024-07-28 17:28:57,37.71571541666667
2024-07-28 17:28:58,37.71571541666667
2024-07-28 17:28:59,37.34049592307692
2024-07-28 17:29:00,37.00159521428572
2024-07-28 17:29:01,37.00159521428572
2024-07-28 17:29:02,37.9127478
2024-07-28 17:29:03,37.9127478
2024-07-28 17:29:04,37.6178004375
2024-07-28 17:29:05,37.22796223529412
2024-07-28 17:29:06,37.22796223529412
2024-07-28 17:29:07,36.88818333333334
2024-07-28 17:29:08,36.51168105263158
2024-07-28 17:29:09,36.51168105263158
2024-07-28 17:29:10,36.3233348
2024-07-28 17:29:11,36.3233348
2024-07-28 17:29:12,36.03120871428571
2024-07-28 17:29:13,35.740763090909084
2024-07-28 17:29:14,35.740763090909084
2024-07-28 17:29:15,35.490452173913035
2024-07-28 17:29:16,35.60892579166666
2024-07-28 17:29:17,35.60892579166666
2024-07-28 17:29:18,36.02873947999999
2024-07-28 17:29:19,36.02873947999999
2024-07-28 17:29:20,35.82146103846153
2024-07-28 17:29:21,35.80314674074073
2024-07-28 17:29:22,35.80314674074073
2024-07-28 17:29:23,35.95133110714285
2024-07-28 17:29:24,36.104987241379305
2024-07-28 17:29:25,36.104987241379305
2024-07-28 17:29:26,36.386324
2024-07-28 17:29:27,36.386324
2024-07-28 17:29:28,36.41227974193548
2024-07-28 17:29:29,36.42358209374999
2024-07-28 17:29:30,36.42358209374999
2024-07-28 17:29:31,36.379612545454535
2024-07-28 17:29:32,36.24379035294117
2024-07-28 17:29:33,36.24379035294117
2024-07-28 17:29:34,36.13774594285714
2024-07-28 17:29:35,36.13774594285714
2024-07-28 17:29:36,36.191553416666665
2024-07-28 17:29:37,36.197700567567566
2024-07-28 17:29:38,36.197700567567566
2024-07-28 17:29:39,36.52183652631579
2024-07-28 17:29:40,37.286321
2024-07-28 17:29:41,37.31656867567569
2024-07-28 17:29:42,37.2771607894737
2024-07-28 17:29:43,36.98676937837837
2024-07-28 17:29:44,36.73021691891892
2024-07-28 17:29:45,36.60977697368421
2024-07-28 17:29:46,36.70411108108109
2024-07-28 17:29:47,36.56649744736843
2024-07-28 17:29:48,36.43815255263158
2024-07-28 17:29:49,36.27904008108108
2024-07-28 17:29:50,36.09851313157895
2024-07-28 17:29:51,36.2530734054054
2024-07-28 17:29:52,36.09180232432433
2024-07-28 17:29:53,36.16519178947369
2024-07-28 17:29:54,36.31264489189191
2024-07-28 17:29:55,36.22332560526317
2024-07-28 17:29:56,36.18941878947367
2024-07-28 17:29:57,36.30945272972973
2024-07-28 17:29:58,36.19671392105263
2024-07-28 17:29:59,36.287493702702704
2024-07-28 17:30:00,36.69755902702703
2024-07-28 17:30:01,37.10559492105264
2024-07-28 17:30:02,36.73901954054053
2024-07-28 17:30:03,37.31347328947368
2024-07-28 17:30:04,37.27604728947368
2024-07-28 17:30:05,37.44592556756756
2024-07-28 17:30:06,37.59487121052632
2024-07-28 17:30:07,37.77008551351352
2024-07-28 17:30:08,37.91495186486487
2024-07-28 17:30:09,37.83451178947369
2024-07-28 17:30:10,37.972072756756766
2024-07-28 17:30:11,37.74969339473685
2024-07-28 17:30:12,37.71191857894736
2024-07-28 17:30:13,37.93004056756756
2024-07-28 17:30:14,38.08918918421052
2024-07-28 17:30:15,38.30825883783783
2024-07-28 17:30:16,38.14319010810811
2024-07-28 17:30:17,37.93488876315789
2024-07-28 17:30:18,37.71409472972974
2024-07-28 17:30:19,37.604442000000006
2024-07-28 17:30:20,37.78553465789473
2024-07-28 17:30:21,37.85198221621622
2024-07-28 17:30:22,37.81920457894737
2024-07-28 17:30:23,37.76155310810811
2024-07-28 17:30:24,37.59447091891892
2024-07-28 17:30:25,37.516888868421056
2024-07-28 17:30:26,37.32693748648648
2024-07-28 17:30:27,37.23284913157894
2024-07-28 17:30:28,37.07049765789474
2024-07-28 17:30:29,37.07851232432432
2024-07-28 17:30:30,36.88489852631579
2024-07-28 17:30:31,36.93658262162164
2024-07-28 17:30:32,36.90819786486486
2024-07-28 17:30:33,36.8278227368421
2024-07-28 17:30:34,36.94391967567569
2024-07-28 17:30:35,36.78786534210528
2024-07-28 17:30:36,36.66744065789473
2024-07-28 17:30:37,36.674155324324346
2024-07-28 17:30:38,36.62598700000002
2024-07-28 17:30:39,36.304665918918914
2024-07-28 17:30:40,35.15966752777777
2024-07-28 17:30:41,35.15966752777777
2024-07-28 17:30:42,35.14082748571428
2024-07-28 17:30:43,35.14082748571428
2024-07-28 17:30:44,35.19120658823529
2024-07-28 17:30:45,35.28325833333333
2024-07-28 17:30:46,35.28325833333333
2024-07-28 17:30:47,35.402272875
2024-07-28 17:30:48,35.49988832258065
2024-07-28 17:30:49,35.49988832258065
2024-07-28 17:30:50,35.702584066666674
2024-07-28 17:30:51,35.702584066666674
2024-07-28 17:30:52,35.720168620689655
2024-07-28 17:30:53,35.607296
2024-07-28 17:30:54,35.607296
2024-07-28 17:30:55,35.70688059259258
2024-07-28 17:30:56,35.96400349999999
2024-07-28 17:30:57,35.96400349999999
2024-07-28 17:30:58,36.12154852
2024-07-28 17:30:59,36.12154852
2024-07-28 17:31:00,35.636267083333344
2024-07-28 17:31:01,34.915977695652174
2024-07-28 17:31:02,34.915977695652174
2024-07-28 17:31:03,33.84087386363637
2024-07-28 17:31:04,33.939420142857145
2024-07-28 17:31:05,33.939420142857145
2024-07-28 17:31:06,33.481098149999994
2024-07-28 17:31:07,33.481098149999994
2024-07-28 17:31:08,33.39617199999999
2024-07-28 17:31:09,33.31494661111111
2024-07-28 17:31:10,33.31494661111111
2024-07-28 17:31:11,33.538081294117646
2024-07-28 17:31:12,33.83713362499999
2024-07-28 17:31:13,33.83713362499999
2024-07-28 17:31:14,33.16109666666667
2024-07-28 17:31:15,33.16109666666667
2024-07-28 17:31:16,33.22786957142857
2024-07-28 17:31:17,33.45864884615385
2024-07-28 17:31:18,33.45864884615385
2024-07-28 17:31:19,33.451262
2024-07-28 17:31:20,33.081283909090914
2024-07-28 17:31:21,33.081283909090914
2024-07-28 17:31:22,32.728769099999994
2024-07-28 17:31:23,32.728769099999994
2024-07-28 17:31:24,32.56248588888889
2024-07-28 17:31:25,32.3020025
2024-07-28 17:31:26,32.3020025
2024-07-28 17:31:27,32.09492
2024-07-28 17:31:28,32.27380733333333
2024-07-28 17:31:29,32.27380733333333
2024-07-28 17:31:30,32.784331200000004
2024-07-28 17:31:31,32.784331200000004
2024-07-28 17:31:32,33.3025585
2024-07-28 17:31:33,33.118763666666666
2024-07-28 17:31:34,33.118763666666666
2024-07-28 17:31:35,34.171218
2024-07-28 17:31:36,34.843759
2024-07-28 17:31:37,34.843759
2024-07-28 17:31:40,79.186841
2024-07-28 17:31:41,54.3628745
2024-07-28 17:31:42,51.75977866666667
2024-07-28 17:31:43,51.75977866666667
2024-07-28 17:31:44,47.57677675
2024-07-28 17:31:45,44.0754564
2024-07-28 17:31:46,41.957715666666665
2024-07-28 17:31:47,41.957715666666665
2024-07-28 17:31:48,40.511506
2024-07-28 17:31:49,40.661523625
