timestamp,value
2024-07-28 16:00:01,85.686053
2024-07-28 16:00:02,73.192113
2024-07-28 16:00:03,73.192113
2024-07-28 16:00:04,66.85553333333334
2024-07-28 16:00:05,66.85553333333334
2024-07-28 16:00:06,63.281709250000006
2024-07-28 16:00:07,60.5223884
2024-07-28 16:00:08,60.5223884
2024-07-28 16:00:09,64.5822995
2024-07-28 16:00:10,68.50145042857143
2024-07-28 16:00:11,68.50145042857143
2024-07-28 16:00:12,66.32802562500001
2024-07-28 16:00:13,66.32802562500001
2024-07-28 16:00:14,65.5224488888889
2024-07-28 16:00:15,64.15245550000002
2024-07-28 16:00:16,64.15245550000002
2024-07-28 16:00:17,63.47098645454547
2024-07-28 16:00:18,62.07433033333334
2024-07-28 16:00:19,62.07433033333334
2024-07-28 16:00:20,61.30484376923078
2024-07-28 16:00:21,61.30484376923078
2024-07-28 16:00:22,61.53175000000001
2024-07-28 16:00:23,60.51123926666668
2024-07-28 16:00:24,60.51123926666668
2024-07-28 16:00:25,59.79997262500001
2024-07-28 16:00:26,62.84719747058824
2024-07-28 16:00:27,62.84719747058824
2024-07-28 16:00:28,62.321388000000006
2024-07-28 16:00:29,62.321388000000006
2024-07-28 16:00:30,62.399404
2024-07-28 16:00:31,61.7692489
2024-07-28 16:00:32,61.7692489
2024-07-28 16:00:33,61.46586242857143
2024-07-28 16:00:34,60.68649227272727
2024-07-28 16:00:35,60.68649227272727
2024-07-28 16:00:36,60.52247469565217
2024-07-28 16:00:37,60.52247469565217
2024-07-28 16:00:38,60.17393275
2024-07-28 16:00:39,59.50678732
2024-07-28 16:00:40,59.50678732
2024-07-28 16:00:41,59.294896692307695
2024-07-28 16:00:42,58.51583103703704
2024-07-28 16:00:43,58.51583103703704
2024-07-28 16:00:44,58.074955571428575
2024-07-28 16:00:45,58.074955571428575
2024-07-28 16:00:46,57.936075172413794
2024-07-28 16:00:47,57.4796417
2024-07-28 16:00:48,57.4796417
2024-07-28 16:00:49,57.13536206451613
2024-07-28 16:00:50,57.1129525
2024-07-28 16:00:51,57.1129525
2024-07-28 16:00:52,56.82430890909091
2024-07-28 16:00:53,56.82430890909091
2024-07-28 16:00:54,56.49552344117647
2024-07-28 16:00:55,56.28612997142857
2024-07-28 16:00:56,56.28612997142857
2024-07-28 16:00:57,56.15318752777778
2024-07-28 16:00:58,55.75777856756757
2024-07-28 16:00:59,55.75777856756757
2024-07-28 16:01:00,55.68700013157895
2024-07-28 16:01:01,54.87621491891891
